username,date,tweet,hashtags,link
mysticmma1,3/29/2022 21:36,"@GabrielCreak @anni3ru0k @extractorgary That has anything to do with the lies that was and is being told. Remember the vaccine is safe, take it, ah wait, we will now look into people who have been harmed by the vaccine, after we tell you it’s safe. Remember Pfizer wanted to keep all information locked away for 75 years",[],https://twitter.com/mysticmma1/status/1508890833294016512
AHS_CentralZone,3/29/2022 21:35,"We’re offering booked pediatric COVID-19 Pfizer vaccine appointments for eligible children 5-11 in #Consort on March 31, 2:30 p.m. to 4 p.m. Parents and guardians can book through the Alberta Vaccine Booking System  https://t.co/JY25R54R9l or call 811.",['consort'],https://twitter.com/AHS_CentralZone/status/1508890556683853827
1ohreally,3/29/2022 21:35,"@lynn_taylor503 @MontagueTerrie Yeadon has zero knowledge of vaccines. He was at Pfizer for about 16 years. He never worked on vaccines. He worked on asthma and COPD, never viruses, vaccines, PCR, epidemiology or public health.",[],https://twitter.com/1ohreally/status/1508890554888859658
WTVM,3/29/2022 21:35,The Food and Drug Administration’s decision opens a fourth dose of the Pfizer or Moderna vaccines to those people at least four months after their previous booster.  https://t.co/VVp1W30Rpy,[],https://twitter.com/WTVM/status/1508890486362279936
Alan_Nishihara,3/29/2022 21:34,FDA authorizes 2nd booster shots of Pfizer and Moderna COVID-19 vaccines for older adults and immunocompromised people   https://t.co/02z0qrueCv,[],https://twitter.com/Alan_Nishihara/status/1508890235697963010
BellaMorgana3,3/29/2022 21:33,CNBC: FDA authorizes fourth Pfizer and Moderna Covid vaccine doses for people age 50 and older.  https://t.co/GTPdC2pmLZ  via @GoogleNews,[],https://twitter.com/BellaMorgana3/status/1508890151153397760
RossWenk,3/29/2022 21:32,"@tracilawson  https://t.co/UovITdW9FD  ""during the Omicron surge, breakthrough infections were highest among those who received the Pfizer/BioNTech vaccine, followed by those who got Moderna. Those vaccinated with the Johnson &amp; Johnson shot had the lowest incidence of breakthrough infections.""",[],https://twitter.com/RossWenk/status/1508889912602415104
PhilippeGerbie7,3/29/2022 21:32,"@medicalfollower #Pfizer s'est gavé sur le dos des contribuables des pays les plus ""vaccinés"".... Le tout sur les ""conseils"" éclairés des consultants #McKinsey... #McKinseyGate","['pfizer', 'mckinsey', 'mckinseygate']",https://twitter.com/PhilippeGerbie7/status/1508889747393028100
sikh_coalition,3/29/2022 21:31,"The FDA has authorized an additional booster dose of the Pfizer-BioNTech and Moderna COVID-19 vaccines for adults ages 50 and older. If you meet the age criteria, you can get your second booster four months after the first booster.   https://t.co/8WR5LOtr9g",[],https://twitter.com/sikh_coalition/status/1508889671098675210
TacoMajority,3/29/2022 21:31,"@HITlifter @Spinachbrah I saw him giving himself a ""pfizer vaccine"" in the locker room but he says he's fully vaxxxed and boosted",[],https://twitter.com/TacoMajority/status/1508889498100318208
VeritasArdentur,3/29/2022 21:31,Pfizer's falsified vaccine data case.   https://t.co/MecgDZe3P8,[],https://twitter.com/VeritasArdentur/status/1508889494744756228
CaucasianJrake,3/29/2022 21:30,"Idc if I get a blood clot, die from a heart attack or have to get bOosted daily; if @moderna_tx and @pfizer_news could come up with an experimental allergy vaccine, I’m taking my first dose today 🤝",[],https://twitter.com/CaucasianJrake/status/1508889370354405382
WLOS_13,3/29/2022 21:30,The FDA has authorized another dose of the Pfizer or Moderna COVID-19 vaccines for people age 50 and older.  https://t.co/pwyneN1DDk,[],https://twitter.com/WLOS_13/status/1508889227899006977
mpc_xetts,3/29/2022 21:29,@KidInvention An aesi is a list used to find adverse event reports. It's a generic catch all based on vaccines in general. It isn't a list of Pfizer side effects,[],https://twitter.com/mpc_xetts/status/1508888983560159232
illhaveafrosty,3/29/2022 21:27,"So Wil Smiths wife has alopecia and that whole event was basically a commercial for pfizers new alopecia mRNA vaccine for alopecia? Pfizer funded the Academy awards?  If so, I wonder how much she got paid for that???  https://t.co/ySXOP59463",[],https://twitter.com/illhaveafrosty/status/1508888581628211214
haystacktv,3/29/2022 21:26,The FDA has authorized a fourth COVID-19 booster shot for Americans ages 50 and older. The FDA's decision opens a fourth dose of the Pfizer or Moderna vaccines to that age group at least four months after their previous booster. Story from @ABC11_WTVD:  https://t.co/Vk8GFVfJtj  https://t.co/ofsFCCTdBy,[],https://twitter.com/haystacktv/status/1508888424861765633
Verywell,3/29/2022 21:26,"NEW: If you're 50 and older or immunocompromised, you may soon be able to receive a second booster of either the Pfizer or Moderna COVID-19 vaccine 4 months after your initial booster.  https://t.co/iYzLxTYuXD",[],https://twitter.com/Verywell/status/1508888220754358273
KQEDscience,3/29/2022 21:26,The @US_FDA has authorized a second booster dose of the either the Moderna or Pfizer-BioNtech COVID-19 vaccine for older people and certain immunocompromised individuals.   https://t.co/mWm8LpK7qU,[],https://twitter.com/KQEDscience/status/1508888220590907395
DaveBrych,3/29/2022 21:24,Covid-19: Researcher blows the whistle on data integrity issues in Pfizer‘s vaccine trial  Via #bmj #youtube   https://t.co/r8hWzWh3Rc,"['bmj', 'youtube']",https://twitter.com/DaveBrych/status/1508887791031177225
sheoffthegridd,3/29/2022 21:23,"@SquishyJunguwuu @CGBtennis @most_opppressed Lollll Pfizer Biontech vaccines, you don't know about them??? Hahahahahahah",[],https://twitter.com/sheoffthegridd/status/1508887710274101261
wanyeekinuthia,3/29/2022 21:22,Bayer Executive Says mRNA Vaccines are Gene Therapy  https://t.co/8dLl2Z1GR8  Covid-19: Researcher blows the whistle on data integrity issues in Pfizer’s vaccine trial  https://t.co/Ao0KcSpZ4R  See also:  https://t.co/ILxLgAPd8K,[],https://twitter.com/wanyeekinuthia/status/1508887320677822470
PDChina,3/29/2022 21:21,"U.S. Food and Drug Administration authorized a second booster dose of Pfizer and Moderna COVID-19 vaccines for people over 50 or who are immuno-compromised, the agency announced Tuesday.  https://t.co/AArdocPc8s",[],https://twitter.com/PDChina/status/1508887128041824256
taylerv__,3/29/2022 21:20,"Released Pfizer documents show that though &gt;12% of Covid-19 vaccine accumulates in ovaries, there was “very little recovery in the adrenal glands and ovaries.”  How long does the vaccine stay in the ovaries? Seems to be indefinitely.   Source:  https://t.co/bpG67e21XB",[],https://twitter.com/taylerv__/status/1508886816539168773
wanyeekinuthia,3/29/2022 21:20,Bayer Executive Says mRNA Vaccines are Gene Therapy  https://t.co/8dLl2Z1GR8  Covid-19: Researcher blows the whistle on data integrity issues in Pfizer’s vaccine trial  https://t.co/Ao0KcSpZ4R  See also:  https://t.co/ILxLgAPd8K,[],https://twitter.com/wanyeekinuthia/status/1508886799552233472
AllSidesNow,3/29/2022 21:20,"On Tuesday, the FDA approved a fourth dose of the Pfizer and Moderna COVID-19 vaccines for adults over 50.   See potential bias and differences in coverage from @Reuters, @NPR and @realDailyWire:  #FDA #BoosterShot    https://t.co/KZiM8JdrHR  https://t.co/4Y3TeGOLyt","['fda', 'boostershot']",https://twitter.com/AllSidesNow/status/1508886710918291466
antiqsandcltbls,3/29/2022 21:19,"@GoodMusicBx I had the 1st 2 Pfizer vaccines &amp; got it anyway, not so sure about doing any booster at this point...",[],https://twitter.com/antiqsandcltbls/status/1508886697609732102
OEdliw,3/29/2022 21:18,"@Jaded42358177 I got J&amp;J: no adverse reaction of any kind. My fam Pfizer: Hidratenitis, Thymome, Fybromyalgia Alll of the auto immune system. Coincidence: I don't know I do know that some are suggesting a fifth wave and yet another 'booster' vaccine. And no I'm not a nutball anti vax $addblame",[],https://twitter.com/OEdliw/status/1508886436698894337
OracleNYSE,3/29/2022 21:17,"People who received the single-shot Johnson &amp; Johnson COVID-19 vaccine are at higher risk of serious illness and hospitalization than those who received an mRNA vaccine, so they should seriously consider getting a booster dose of either Pfizer or Moderna's shot - CDC",[],https://twitter.com/OracleNYSE/status/1508886199565381634
autocloud,3/29/2022 21:17,FDA authorizes fourth Pfizer and Moderna Covid vaccine doses for people age 50 and older. The FDA made the decision without consulting its committee of independent vaccine experts.  https://t.co/FpjyWpXsJ1,[],https://twitter.com/autocloud/status/1508886104753192961
stevensteam3,3/29/2022 21:15,I wrote into Pfizer to suggest that they inject men's testicles with the vaccine to inoculate their sperm.   I won't rest until every unborn child on this planet is vaccinated.,[],https://twitter.com/stevensteam3/status/1508885587641708555
ssmgg,3/29/2022 21:15,His wife got Alopecia from the Pfizer vaccine and Chris Rock made a bad joke. Shit was weak af and disrespectful,[],https://twitter.com/ssmgg/status/1508885550345846784
sinboy,3/29/2022 21:15,"Over 50's please note:  ""A second booster dose of the Pfizer [...] or Moderna[...]  Vaccine may be administered to individuals 50 years of age &amp; older at least 4 months after receipt of a first [...] dose""  SECOND BOOSTER!!!   https://t.co/umE04YE3vN",[],https://twitter.com/sinboy/status/1508885473376231433
camdenhealth,3/29/2022 21:15,Happening now!  Don't miss this COVID vaccine event today from 3-6 pm at Dudley School in #CamdenNJ. #Pfizer &amp; #Moderna vaccines and boosters available!   @NJDeptofHealth @CamdenSchools #GetVaccinated  https://t.co/9BPzdgM8wr,"['camdennj', 'pfizer', 'moderna', 'getvaccinated']",https://twitter.com/camdenhealth/status/1508885462865301506
PNBionetwork,3/29/2022 21:12,"PNBN News: Without an adcomm, FDA signs off on second Covid-19 booster for those over 50: The FDA on Tuesday authorized a second booster shot of both the Pfizer-BioNTech and Moderna Covid-19 vaccines for all ... #biotech #news  https://t.co/XyHcapiPyJ","['biotech', 'news']",https://twitter.com/PNBionetwork/status/1508884918155231234
SueSwansey,3/29/2022 21:11,"The spike in the vaccine is NOT the same as the spike on the virus and this is by design  It’s is much tougher for your immune system to clear and stays on the body for a long time, collecting in and damaging vital organs   But Pfizer knew this….",[],https://twitter.com/SueSwansey/status/1508884665444229125
LepidopteraFem,3/29/2022 21:11,😢 Persistent MRI Findings in Children Post Pfizer Vaccine Myopericarditis....  https://t.co/ik0kl6JIgf via @YouTube,[],https://twitter.com/LepidopteraFem/status/1508884648281190402
KellyRek,3/29/2022 21:11,"CC: @jabattoir13   For instance, the nurses who refused to be injected with the #Pfizer/#Moderna vaccines.","['pfizer', 'moderna']",https://twitter.com/KellyRek/status/1508884637589725187
thegrinchdwarf,3/29/2022 21:11,The corrupted #FDA has authorized a 4th #Covid_19 vaccine shot from the even more deadly and corrupt #pfizer.  This guy says it best:👇  https://t.co/6ZILhKPPn2,"['fda', 'covid_19', 'pfizer']",https://twitter.com/thegrinchdwarf/status/1508884631747244034
NMDOH,3/29/2022 21:11,"Today, March 29, the Food and Drug Administration authorized a 4th Pfizer and Moderna vaccine dose for people age 50 and older.  https://t.co/q8Mhl2RqOI",[],https://twitter.com/NMDOH/status/1508884563329630210
laotian90,3/29/2022 21:10,辉瑞疫苗引发的心肌炎细胞因子风暴杀死了2名少年 2 teenage boys were killed by Pfizer vaccine-induced myocarditis cytokine storm      #疫苗灾难   #VaccineDisaster  https://t.co/aoSZuUS1xf,"['疫苗灾难', 'vaccinedisaster']",https://twitter.com/laotian90/status/1508884427090321413
epaultaylor,3/29/2022 21:09,"U.S. regulators have authorized a fourth dose of Pfizer-BioNTech's #COVID19 vaccine for Americans 50 and older because of concerns about waning immunity in the age group, the drugmakers said on Tuesday. Via @CBCHealth ⁦@LaurenPelley⁩ #vaccination  https://t.co/d0lIEyK8xC","['covid19', 'vaccination']",https://twitter.com/epaultaylor/status/1508884059321245703
AngelaStupak,3/29/2022 21:09,"@str8shooter123 @LaLaRueFrench75 @KATYSaccitizen @CaliforniaGlobe Now we know they all hav elied about thr safety of this experimental j ab.  The CDC, FDA, Pfizer and Moderna and NIH, WHO have all lied about this j ab and now known 1,291 side effects. Never in history has there been this many side effects to a vaccine or booster. Think about it",[],https://twitter.com/AngelaStupak/status/1508883976454213634
manielse,3/29/2022 21:08,This is a very good thing for those who want/need it.   FDA authorizes 2nd booster shots of Pfizer and Moderna COVID-19 vaccines for older adults and immunocompromised people  https://t.co/QDhxqswGNa,[],https://twitter.com/manielse/status/1508883919596363784
Maurice420,3/29/2022 21:08,@chrisrock Over the Weekend Pfizer Hired Will Smith and Chris Rock to promote their NEW SMACK INJECTION COVID VACCINE,[],https://twitter.com/Maurice420/status/1508883886457208836
kinolina,3/29/2022 21:08,"😷💉🦠 T￼he F.D.A. authorized a second booster dose of either Pfizer’s or Moderna’s Covid-19 vaccine for adults aged 50 and older, executing a rapid change in strategy as the BA.2 variant threatens a new wave of Covid-19 infections in the U.S. #covid19  https://t.co/0fkFdo3ogo",['covid19'],https://twitter.com/kinolina/status/1508883796581502977
CrankyNan,3/29/2022 21:08,"""A 40-year-old pregnant physician from California described a patient’s first dose of Pfizer’s vaccine as a “lethal event for the fetus” that led to her delivering the baby stillborn six days later.[1]""",[],https://twitter.com/CrankyNan/status/1508883744744108032
brienico,3/29/2022 21:07,@TechARP The FDA is doubling down: asking a federal judge to grant it at least until 2096 to fully publish Pfizer's data on the COVID-19 vaccine. FDA had asked a federal judge to keep the public waiting until 2076   https://t.co/47pAgkQ2iu   https://t.co/nf9VrjuwYM,[],https://twitter.com/brienico/status/1508883564175278087
business,3/29/2022 21:07,The FDA has cleared second booster doses of Covid-19 vaccine from Moderna and the partnership of Pfizer and BioNTech for adults 50 and older  https://t.co/lDnALt8GPn,[],https://twitter.com/business/status/1508883465722290181
